comp.time(s)  comp.peakRAM(MiB)  bin.filesize(MiB)  datatype  optshare  packbool  protocol  input_size  preprocess  splitroles  inittime(s)  preproc(s)  runtime_clock(s)  runtime_getTime(s)  runtime_chrono(s)  runtime_external(s)  peakRAM(MiB)  jobCPU(%)
3.03          233                1                  128       1         0         4         7680        0           1           .004260      NA          .007496           .011683             .011683            3.03                 233           99
3.10          236                1                  128       1         0         4         7680        1           0           0.013350     0.031986    0.012863          0.052233            0.052232           0.16                 56            68
3.09          235                1                  128       1         0         4         7680        1           1           .004269      0.064617    .005231           .007636             .007635            3.09                 235           99
3.03          233                1                  128       1         0         4         8192        0           0           0.015957     NA          0.055449          0.078621            0.078620           0.13                 51            83
3.07          233                1                  128       1         0         4         8192        0           1           .005340      NA          .008362           .013310             .013310            3.07                 233           99
3.10          236                1                  128       1         0         4         8192        1           0           0.014041     0.036155    0.014021          0.055189            0.055188           0.18                 59            68
3.10          235                1                  128       1         0         4         8192        1           1           .004415      0.039223    .005374           .008259             .008259            3.10                 235           99
2.97          231                1                  256       1         0         4         512         0           0           0.001736     NA          0.006723          0.011280            0.011279           0.02                 9             80
2.97          233                1                  256       1         0         4         512         0           1           .000341      NA          .000771           .001346             .001346            2.97                 233           99
3.02          234                1                  256       1         0         4         512         1           0           0.001628     0.003230    0.001876          0.006738            0.006737           0.02                 10            76
3.03          234                1                  256       1         0         4         512         1           1           .000383      0.006191    .000494           .000818             .000818            3.03                 234           99
2.99          231                1                  256       1         0         4         1024        0           0           0.002681     NA          0.008360          0.019265            0.019264           0.04                 15            65
2.97          233                1                  256       1         0         4         1024        0           1           .000745      NA          .001438           .002685             .002685            2.97                 233           100
3.03          233                1                  256       1         0         4         1024        1           0           0.003057     0.005555    0.002771          0.010425            0.010423           0.04                 17            77
3.04          233                1                  256       1         0         4         1024        1           1           .000820      0.006882    .000994           .001432             .001432            3.04                 233           99
2.96          233                1                  256       1         0         4         1536        0           0           0.004406     NA          0.014162          0.027897            0.027896           0.06                 21            72
2.94          232                1                  256       1         0         4         1536        0           1           .001079      NA          .002219           .003919             .003919            2.94                 232           99
3.03          233                1                  256       1         0         4         1536        1           0           0.003410     0.008321    0.004201          0.017893            0.017892           0.07                 24            67
3.02          233                1                  256       1         0         4         1536        1           1           .001248      0.013473    .001405           .002433             .002433            3.02                 233           99
2.97          232                1                  256       1         0         4         2048        0           0           0.005178     NA          0.016726          0.033927            0.033926           0.07                 27            70
2.96          232                1                  256       1         0         4         2048        0           1           .001541      NA          .003041           .004862             .004862            2.96                 232           99
3.04          233                1                  256       1         0         4         2048        1           0           0.005016     0.009932    0.005306          0.025714            0.025713           0.08                 31            67
3.04          234                1                  256       1         0         4         2048        1           1           .001662      0.012742    .001900           .002976             .002976            3.04                 234           99
2.96          232                1                  256       1         0         4         2560        0           0           0.005608     NA          0.021728          0.045524            0.045523           0.09                 33            67
3.00          231                1                  256       1         0         4         2560        0           1           .001760      NA          .003405           .006316             .006316            3.00                 231           100
3.04          232                1                  256       1         0         4         2560        1           0           0.005118     0.011950    0.004771          0.026062            0.026061           0.10                 38            66
3.03          233                1                  256       1         0         4         2560        1           1           .001852      0.015970    .002317           .003568             .003568            3.03                 233           100
2.96          232                1                  256       1         0         4         3072        0           0           0.008507     NA          0.029409          0.052876            0.052875           0.10                 41            76
2.97          233                1                  256       1         0         4         3072        0           1           .002196      NA          .004682           .007489             .007488            2.97                 233           100
3.03          233                1                  256       1         0         4         3072        1           0           0.006805     0.015476    0.007350          0.030865            0.030864           0.11                 45            63
3.05          234                1                  256       1         0         4         3072        1           1           .002242      0.040419    .002672           .004143             .004143            3.05                 234           99
2.97          232                1                  256       1         0         4         3584        0           0           0.009954     NA          0.034515          0.058694            0.058693           0.11                 45            78
2.97          232                1                  256       1         0         4         3584        0           1           .002751      NA          .005068           .008764             .008763            2.97                 232           99
3.05          233                1                  256       1         0         4         3584        1           0           0.010052     0.019865    0.009340          0.038246            0.038245           0.13                 52            72
3.03          233                1                  256       1         0         4         3584        1           1           .002414      0.024252    .003040           .004992             .004991            3.03                 233           100
2.96          232                1                  256       1         0         4         4096        0           0           0.011496     NA          0.036150          0.064416            0.064415           0.13                 51            76
2.98          233                1                  256       1         0         4         4096        0           1           .003299      NA          .005543           .010223             .010223            2.98                 233           99
3.03          233                1                  256       1         0         4         4096        1           0           0.011389     0.022674    0.009552          0.041037            0.041036           0.14                 59            68
3.04          233                1                  256       1         0         4         4096        1           1           .002840      0.038046    .003554           .005686             .005686            3.04                 233           99
2.96          231                1                  256       1         0         4         4608        0           0           0.012969     NA          0.041183          0.069399            0.069398           0.14                 59            74
2.97          231                1                  256       1         0         4         4608        0           1           .003265      NA          .007055           .011278             .011278            2.97                 231           99
3.04          233                1                  256       1         0         4         4608        1           0           0.012291     0.025229    0.011593          0.049317            0.049316           0.16                 66            68
3.03          233                1                  256       1         0         4         4608        1           1           .003750      0.057253    .004095           .006855             .006855            3.03                 233           99
2.98          232                1                  256       1         0         4         5120        0           0           0.014310     NA          0.046025          0.077236            0.077235           0.15                 63            77
2.97          232                1                  256       1         0         4         5120        0           1           .003818      NA          .008160           .012355             .012354            2.97                 232           99
3.03          234                1                  256       1         0         4         5120        1           0           0.013399     0.026560    0.011904          0.048408            0.048407           0.17                 73            66
3.05          232                1                  256       1         0         4         5120        1           1           .003486      0.039483    .004286           .007171             .007171            3.05                 232           99
2.96          231                1                  256       1         0         4         5632        0           0           0.016692     NA          0.050645          0.083223            0.083222           0.16                 69            80
2.97          232                1                  256       1         0         4         5632        0           1           .004560      NA          .009177           .014865             .014865            2.97                 232           99
3.02          233                1                  256       1         0         4         5632        1           0           0.014519     0.029517    0.014290          0.055491            0.055489           0.20                 80            65
3.03          234                1                  256       1         0         4         5632        1           1           .004500      0.087159    .004785           .007464             .007464            3.03                 234           100
2.97          235                1                  256       1         0         4         6144        0           0           0.017466     NA          0.055925          0.091071            0.091070           0.18                 75            78
2.99          236                1                  256       1         0         4         6144        0           1           .004336      NA          .008717           .014827             .014827            2.99                 236           99
3.04          234                1                  256       1         0         4         6144        1           0           0.016489     0.032235    0.014792          0.062724            0.062723           0.21                 87            66
3.03          233                1                  256       1         0         4         6144        1           1           .004273      0.040576    .005253           .007768             .007768            3.03                 233           99
2.96          231                1                  256       1         0         4         6656        0           0           0.019105     NA          0.057657          0.096553            0.096552           0.18                 81            79
2.98          232                1                  256       1         0         4         6656        0           1           .004909      NA          .009582           .015336             .015336            2.98                 232           99
3.04          233                1                  256       1         0         4         6656        1           0           0.016977     0.034524    0.015304          0.062101            0.062100           0.22                 94            67
3.04          233                1                  256       1         0         4         6656        1           1           .004664      0.081820    .006526           .010380             .010380            3.04                 233           99
2.97          231                1                  256       1         0         4         7168        0           0           0.019934     NA          0.063854          0.102283            0.102282           0.20                 87            79
2.96          232                1                  256       1         0         4         7168        0           1           .004982      NA          .011596           .016689             .016689            2.96                 232           99
3.04          233                1                  256       1         0         4         7168        1           0           0.018812     0.037278    0.016759          0.067319            0.067317           0.24                 101           67
3.03          233                1                  256       1         0         4         7168        1           1           .004987      0.039119    .007392           .010747             .010747            3.03                 233           100
2.96          232                1                  256       1         0         4         7680        0           0           0.021485     NA          0.065195          0.113755            0.113754           0.22                 93            76
2.97          233                1                  256       1         0         4         7680        0           1           .005678      NA          .010763           .018244             .018243            2.97                 233           99
3.03          234                1                  256       1         0         4         7680        1           0           0.019576     0.039441    0.016991          0.074578            0.074577           0.27                 108           65
3.04          233                1                  256       1         0         4         7680        1           1           .005819      0.058621    .007312           .010683             .010683            3.04                 233           99
2.98          232                1                  256       1         0         4         8192        0           0           0.022981     NA          0.069846          0.123003            0.123002           0.23                 101           77
2.96          232                1                  256       1         0         4         8192        0           1           .005439      NA          .011476           .017902             .017902            2.96                 232           99
3.04          233                1                  256       1         0         4         8192        1           0           0.021323     0.041292    0.019093          0.072966            0.072965           0.26                 115           71
3.03          233                1                  256       1         0         4         8192        1           1           .005589      0.066824    .006815           .011440             .011440            3.03                 233           99
