comp.time(s)  comp.peakRAM(MiB)  bin.filesize(MiB)  datatype  optshare  packbool  protocol  input_size  preprocess  splitroles  inittime(s)  preproc(s)  runtime_clock(s)  runtime_getTime(s)  runtime_chrono(s)  runtime_external(s)  peakRAM(MiB)  jobCPU(%)
1.41          217                1                  512       1         0         1         32768       0           0           0.044829     NA          0.550298          0.380393            0.380392           0.94                 1019          99
1.71          216                1                  512       1         0         1         32768       0           1           .010115      NA          .104728           .074694             .074694            1.71                 216           100
1.55          215                1                  512       1         0         1         36864       0           0           0.082252     NA          0.678358          0.464367            0.464366           1.08                 1147          119
1.40          216                1                  512       1         0         1         36864       0           1           .011409      NA          .114702           .083666             .083665            1.40                 216           99
1.50          215                1                  512       1         0         1         40960       0           0           0.057692     NA          0.651498          0.418966            0.418965           1.12                 1273          108
1.57          215                1                  512       1         0         1         40960       0           1           .012769      NA          .124038           .095234             .095234            1.57                 215           100
1.49          215                1                  512       1         0         2         4096        0           0           0.015088     NA          0.080330          0.092178            0.092177           0.17                 147           92
1.67          215                1                  512       1         0         2         4096        0           1           .001633      NA          .013164           .014011             .014010            1.67                 215           99
1.50          215                1                  512       1         0         2         8192        0           0           0.030486     NA          0.159712          0.165208            0.165207           0.32                 290           98
1.48          218                1                  512       1         0         2         8192        0           1           .003308      NA          .023528           .025109             .025109            1.48                 218           100
1.48          214                1                  512       1         0         2         12288       0           0           0.032334     NA          0.201570          0.211080            0.211079           0.43                 434           94
1.47          215                1                  512       1         0         2         12288       0           1           .005496      NA          .037848           .039726             .039726            1.47                 215           99
1.42          213                1                  512       1         0         2         16384       0           0           0.063254     NA          0.292704          0.288633            0.288631           0.60                 578           100
1.65          216                1                  512       1         0         2         16384       0           1           .006782      NA          .045195           .049310             .049310            1.65                 216           99
1.63          214                1                  512       1         0         2         20480       0           0           0.067671     NA          0.308777          0.321680            0.321679           0.70                 721           98
1.63          215                1                  512       1         0         2         20480       0           1           .008597      NA          .056213           .059772             .059772            1.63                 215           99
1.67          215                1                  512       1         0         2         24576       0           0           0.060880     NA          0.415380          0.378190            0.378189           0.81                 864           90
1.39          215                1                  512       1         0         2         24576       0           1           .010988      NA          .065429           .069518             .069518            1.39                 215           99
1.41          215                1                  512       1         0         2         28672       0           0           0.068808     NA          0.442459          0.419586            0.419585           0.93                 1008          89
1.68          215                1                  512       1         0         2         28672       0           1           .012330      NA          .074467           .084144             .084144            1.68                 215           99
1.50          215                1                  512       1         0         2         32768       0           0           0.126991     NA          0.532892          0.524500            0.524499           1.14                 1151          100
1.72          215                1                  512       1         0         2         32768       0           1           .013609      NA          .084752           .090731             .090731            1.72                 215           99
1.69          214                1                  512       1         0         2         36864       0           0           0.093597     NA          0.592238          0.579700            0.579699           1.22                 1295          91
1.49          215                1                  512       1         0         2         36864       0           1           .015928      NA          .095374           .099741             .099741            1.49                 215           99
1.37          215                1                  512       1         0         2         40960       0           0           0.151382     NA          0.576956          0.569523            0.569523           1.33                 1439          100
1.49          214                1                  512       1         0         2         40960       0           1           .016871      NA          .107022           .111799             .111799            1.49                 214           99
1.60          213                1                  512       1         0         3         4096        0           0           0.014238     NA          0.041152          0.098316            0.098315           0.17                 99            65
1.62          213                1                  512       1         0         3         4096        0           1           .002173      NA          .008746           .015688             .015688            1.62                 213           99
1.52          214                1                  512       1         0         3         8192        0           0           0.029001     NA          0.076408          0.165218            0.165217           0.32                 195           72
1.62          213                1                  512       1         0         3         8192        0           1           .004318      NA          .017328           .027131             .027131            1.62                 213           99
1.34          213                1                  512       1         0         3         12288       0           0           0.042888     NA          0.100234          0.224420            0.224419           0.45                 291           72
1.37          213                1                  512       1         0         3         12288       0           1           .006209      NA          .029262           .037765             .037765            1.37                 213           100
1.45          214                1                  512       1         0         3         16384       0           0           0.059902     NA          0.162994          0.318674            0.318673           0.62                 386           75
1.53          213                1                  512       1         0         3         16384       0           1           .007567      NA          .041635           .051156             .051155            1.53                 213           99
1.44          214                1                  512       1         0         3         20480       0           0           0.047305     NA          0.164809          0.374954            0.374953           0.77                 482           56
1.64          213                1                  512       1         0         3         20480       0           1           .010760      NA          .045358           .059211             .059210            1.64                 213           99
1.49          213                1                  512       1         0         3         24576       0           0           0.087713     NA          0.230739          0.444297            0.444296           0.91                 578           75
1.60          214                1                  512       1         0         3         24576       0           1           .012835      NA          .052148           .072633             .072633            1.60                 214           99
1.52          214                1                  512       1         0         3         28672       0           0           0.104112     NA          0.289621          0.497798            0.497797           1.01                 674           79
1.65          213                1                  512       1         0         3         28672       0           1           .014036      NA          .060846           .080184             .080184            1.65                 213           99
1.74          214                1                  512       1         0         3         32768       0           0           0.075401     NA          0.267538          0.491432            0.491431           1.02                 769           69
1.57          213                1                  512       1         0         3         32768       0           1           .016362      NA          .066979           .090144             .090144            1.57                 213           99
1.64          213                1                  512       1         0         3         36864       0           0           0.084765     NA          0.296537          0.547745            0.547744           1.23                 865           65
1.72          213                1                  512       1         0         3         36864       0           1           .018562      NA          .076560           .100261             .100261            1.72                 213           99
1.46          214                1                  512       1         0         3         40960       0           0           0.103320     NA          0.291996          0.595124            0.595123           1.20                 961           74
1.47          214                1                  512       1         0         3         40960       0           1           .021465      NA          .087441           .115375             .115375            1.47                 214           100
1.45          213                1                  512       1         0         4         4096        0           0           0.013301     NA          0.038634          0.069434            0.069433           0.14                 99            78
1.64          214                1                  512       1         0         4         4096        0           1           .001919      NA          .009333           .012872             .012872            1.64                 214           99
1.46          212                1                  512       1         0         4         8192        0           0           0.017460     NA          0.065275          0.127346            0.127345           0.27                 194           65
1.47          214                1                  512       1         0         4         8192        0           1           .003662      NA          .016541           .021909             .021908            1.47                 214           99
1.49          214                1                  512       1         0         4         12288       0           0           0.041665     NA          0.133682          0.217725            0.217724           0.45                 290           77
1.65          214                1                  512       1         0         4         12288       0           1           .005857      NA          .022751           .030460             .030460            1.65                 214           100
1.50          214                1                  512       1         0         4         16384       0           0           0.056338     NA          0.160951          0.255323            0.255322           0.56                 385           83
1.66          213                1                  512       1         0         4         16384       0           1           .007482      NA          .032654           .043214             .043214            1.66                 213           100
1.42          213                1                  512       1         0         4         20480       0           0           0.072128     NA          0.201968          0.287720            0.287719           0.67                 481           87
1.61          212                1                  512       1         0         4         20480       0           1           .010189      NA          .037110           .048498             .048497            1.61                 212           100
1.48          214                1                  512       1         0         4         24576       0           0           0.053292     NA          0.198787          0.328031            0.328030           0.76                 576           72
1.36          213                1                  512       1         0         4         24576       0           1           .011873      NA          .044552           .059058             .059058            1.36                 213           99
1.47          214                1                  512       1         0         4         28672       0           0           0.099582     NA          0.276995          0.395810            0.395808           0.94                 672           86
1.84          213                1                  512       1         0         4         28672       0           1           .014715      NA          .052934           .067823             .067823            1.84                 213           99
1.68          212                1                  512       1         0         4         32768       0           0           0.110628     NA          0.322397          0.491913            0.491912           1.10                 767           84
1.45          213                1                  512       1         0         4         32768       0           1           .014904      NA          .060160           .076266             .076266            1.45                 213           99
1.63          214                1                  512       1         0         4         36864       0           0           0.086911     NA          0.281587          0.489392            0.489392           1.07                 863           80
1.43          213                1                  512       1         0         4         36864       0           1           .018497      NA          .061900           .082855             .082855            1.43                 213           100
1.45          212                1                  512       1         0         4         40960       0           0           0.093336     NA          0.313293          0.474242            0.474241           1.22                 958           75
1.65          213                1                  512       1         0         4         40960       0           1           .019075      NA          .070949           .089841             .089841            1.65                 213           99
1.66          214                1                  512       1         0         5         4096        0           0           0.014292     NA          0.051572          0.082571            0.082570           0.16                 115           79
1.69          214                1                  512       1         0         5         4096        0           1           .001824      NA          .013061           .015228             .015228            1.69                 214           99
1.47          215                1                  512       1         0         5         8192        0           0           0.029859     NA          0.106129          0.163451            0.163450           0.32                 227           82
1.50          213                1                  512       1         0         5         8192        0           1           .003843      NA          .021768           .025942             .025942            1.50                 213           99
1.51          214                1                  512       1         0         5         12288       0           0           0.043419     NA          0.152451          0.211478            0.211477           0.44                 339           86
1.45          213                1                  512       1         0         5         12288       0           1           .006096      NA          .026873           .033138             .033138            1.45                 213           100
1.49          214                1                  512       1         0         5         16384       0           0           0.058756     NA          0.204398          0.307423            0.307422           0.61                 450           83
1.52          214                1                  512       1         0         5         16384       0           1           .008641      NA          .034684           .046872             .046872            1.52                 214           99
1.37          213                1                  512       1         0         5         20480       0           0           0.073633     NA          0.228732          0.312075            0.312074           0.69                 562           87
1.53          214                1                  512       1         0         5         20480       0           1           .010712      NA          .043067           .055795             .055795            1.53                 214           99
1.62          214                1                  512       1         0         5         24576       0           0           0.057030     NA          0.279447          0.411772            0.411771           0.86                 674           71
1.67          213                1                  512       1         0         5         24576       0           1           .012507      NA          .056590           .066420             .066420            1.67                 213           99
1.68          214                1                  512       1         0         5         28672       0           0           0.102811     NA          0.330376          0.450463            0.450462           0.99                 786           87
1.46          214                1                  512       1         0         5         28672       0           1           .013365      NA          .062181           .077033             .077033            1.46                 214           99
1.50          214                1                  512       1         0         5         32768       0           0           0.076141     NA          0.324362          0.463427            0.463425           1.08                 897           72
1.77          215                1                  512       1         0         5         32768       0           1           .017393      NA          .068264           .088471             .088471            1.77                 215           99
1.64          214                1                  512       1         0         5         36864       0           0           0.134566     NA          0.413999          0.580206            0.580205           1.28                 1009          85
1.52          213                1                  512       1         0         5         36864       0           1           .018453      NA          .081968           .095425             .095425            1.52                 213           99
1.53          214                1                  512       1         0         5         40960       0           0           0.096230     NA          0.386063          0.538348            0.538347           1.17                 1123          82
1.47          214                1                  512       1         0         5         40960       0           1           .020732      NA          .085937           .104307             .104306            1.47                 214           99
1.47          213                1                  512       1         0         6         4096        0           0           0.005386     NA          0.018205          0.033067            0.033066           0.10                 83            72
1.50          213                1                  512       1         0         6         4096        0           1           .001007      NA          .002683           .004500             .004500            1.50                 213           99
1.46          214                1                  512       1         0         6         8192        0           0           0.009283     NA          0.040637          0.067684            0.067683           0.21                 163           70
1.52          215                1                  512       1         0         6         8192        0           1           .001934      NA          .006143           .009488             .009488            1.52                 215           99
1.46          213                1                  512       1         0         6         12288       0           0           0.014661     NA          0.047609          0.072225            0.072224           0.22                 243           82
1.84          213                1                  512       1         0         6         12288       0           1           .003213      NA          .008363           .015001             .015001            1.84                 213           99
1.84          213                1                  512       1         0         6         16384       0           0           0.019175     NA          0.071251          0.128362            0.128361           0.40                 323           67
1.50          214                1                  512       1         0         6         16384       0           1           .003959      NA          .011267           .018216             .018216            1.50                 214           100
1.65          214                1                  512       1         0         6         20480       0           0           0.040656     NA          0.127595          0.182654            0.182653           0.53                 403           89
1.44          214                1                  512       1         0         6         20480       0           1           .005027      NA          .015689           .024141             .024140            1.44                 214           100
1.46          213                1                  512       1         0         6         24576       0           0           0.049716     NA          0.139424          0.186565            0.186563           0.61                 483           88
1.35          213                1                  512       1         0         6         24576       0           1           .006765      NA          .018111           .032404             .032404            1.35                 213           100
1.61          214                1                  512       1         0         6         28672       0           0           0.035995     NA          0.130449          0.197603            0.197601           0.67                 564           83
1.64          214                1                  512       1         0         6         28672       0           1           .007526      NA          .020280           .033921             .033920            1.64                 214           100
1.43          213                1                  512       1         0         6         32768       0           0           0.065859     NA          0.201691          0.278148            0.278147           0.84                 643           88
1.35          213                1                  512       1         0         6         32768       0           1           .008266      NA          .024850           .039207             .039206            1.35                 213           99
1.34          213                1                  512       1         0         6         36864       0           0           0.044515     NA          0.164544          0.237414            0.237414           0.85                 723           83
1.35          214                1                  512       1         0         6         36864       0           1           .009051      NA          .031114           .044657             .044657            1.35                 214           100
1.35          214                1                  512       1         0         6         40960       0           0           0.082050     NA          0.210677          0.287040            0.287039           0.97                 803           92
1.48          214                1                  512       1         0         6         40960       0           1           .010210      NA          .029165           .046280             .046280            1.48                 214           99
